,link,name,user rating,Price,Sales Package,Model Number,Part Number,Model Name,Series,Color,Type,Suitable For,Power Supply,Battery Cell,MS Office Provided,Dedicated Graphic Memory Type,Dedicated Graphic Memory Capacity,Processor Brand,Processor Name,Processor Generation,SSD,SSD Capacity,RAM,RAM Type,Processor Variant,Clock Speed,Expandable Memory,Cache,Graphic Processor,Number of Cores,OS Architecture,Operating System,Supported Operating System,Mic In,USB Port,HDMI Port,Touchscreen,Screen Size,Screen Resolution,Screen Type,Speakers,Internal Mic,Sound Properties,Wireless LAN,Bluetooth,Dimensions,Weight,Disk Drive,Finger Print Sensor,Keyboard,Backlit Keyboard,Additional Features,Warranty Summary,Warranty Service Type,Covered in Warranty,Not Covered in Warranty,Domestic Warranty,Ethernet,Web Camera,Pointer Device,Included Software,Battery Backup,Chipset,Memory Slots,RAM Frequency,RJ45,Sound Chip,Brightness,Laptop Bag,Other Accessories,International Warranty,Wireless WAN,Recovery Options,RPM,Hardware Interface,Face Recognition,System Architecture,Refresh Rate,Antivirus,Multi Card Slot,Lock Port,NFC Support,HDD Capacity,Stylus Included,TGP,VGA Port,Color Gamut,Security Chip,Inbuilt 4G LTE,Cloud Storage,S-video,Dock Port,Firewire Port,RJ11,Read/Write Speed,EMMC Storage Capacity,Optane Memory
736,https://www.flipkart.com/asus-chromebook-celeron-dual-core-4-gb-64-gb-emmc-storage-chrome-os-c523na-a20303/p/itm084aa0e5ae2b6?pid=COMG49CZ8SVW7TWD&lid=LSTCOMG49CZ8SVW7TWDMKMYIO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_737&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG49CZ8SVW7TWD.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C523NA-A20303 Chromebook  (15.6 inch, Silver, 1.69 Kg)",4,"?23,990","Laptop, Power Adaptor, User Guide",C523NA-A20303,90NX01R1-M05250 | 90NX01R1-M03520,,Chromebook,Silver,Chromebook,Processing & Multitasking,45W AC Adapter,2 Cell,No,,,Intel,Celeron Dual Core,,No,,4 GB,LPDDR4,N3350,1.1 GHz with Turbo Boost Upto 2.4 GHz,,2,Intel Integrated HD 500,2,,Chrome,,Yes,"2 x USB 3.2 Gen 1 Type-A, 2 x USB 3.2 Gen 1 Type-C Support Display / Power Delivery",,Yes,39.62 cm (15.6 inch),1920 x 1080 Pixels,"Full HD LED Backlit LCD Glossy Display (16:9, NTSC: 45% Color Gamut, 200nits Brightness, 80% Screen-to-body Ratio)",Built-in Speaker,Built-in Microphone,,Wi-Fi 5 (802.11ac) Dual band (2*2),v4.0,358 x 248 x 16.1,1.69 Kg,Not Available,No,Chiclet Keyboard,No,"Google Assistant Voice-recognition Support, TYPE-C, 45W AC Adapter, Output: 15V DC, 3A, 45W, Input: 100~240V AC 50/60Hz Universal",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,1 Year,,720p HD Webcam,Touchpad,,,NA,,,,,,,,,,,,,,,,,Micro SD Card Reader,,,,,,,,Titan C Security Chip,,,,,,,,64 GB,
737,https://www.flipkart.com/hp-pavilion-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-15-ec2076ax-gaming-laptop/p/itm9f179974f11d1?pid=COMG4NHNCTUAHD3Y&lid=LSTCOMG4NHNCTUAHD3YC6PQHJ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_738&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG4NHNCTUAHD3Y.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"HP Pavilion Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) 15-EC2076AX Gaming Laptop  (15.6 inches, Shadow Black, 1.98 kg, With MS Office)",4.6,"?88,900","Laptop, Power Adaptor, User Guide, Warranty Documents",15-EC2076AX,471C4PA#acj,,Pavilion,Shadow Black,Gaming Laptop,Gaming,,3 cell,Yes,GDDR6,4 GB,AMD,Ryzen 7 Octa Core,,Yes,512 GB,16 GB,DDR4,5800H,4.4 GHz with Max Turbo Frequency,Upto 16 GB,16,NVIDIA GeForce RTX 3050,8,64 bit,Windows 10 Home,,Yes,"1 x Super Speed USB Type-C 5Gbps Signaling Rate, 1 x Super Speed USB Type-A 5Gbps Signaling Rate, 1 x USB 2.0 Type-A (HP Sleep and Charge), 1 x RJ-45",1 x HDMI 2.0,No,39.62 cm (15.6 inches),1920 x 1080 Pixels,Full HD Micro-Edge Anti Glare IPS Display (300 nits Brightness|| 141 PPI|| 72% NTSC Color Gamut),Dual Speakers,Integrated Dual Array Digital Microphones,Audio by Bang & Olufsen,Realtek Wi-Fi 6 (2x2),V5.2,36.0 x 25.7 x 2.35,1.98 kg,Not Available,,Full Size Ultra Violet Backlit Shadow Black Keyboard with Numeric Keypad,Yes,"Dropbox, HP Audio Switch, HP Audio Boost, HP Support Assistant, Energy Star Certified, EPEAT Silver Registered, 52 Whr Li-ion Polymer Battery, Support battery fast charge, High Performance, Cooling, Micro-Edge Bazel",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,1 Year,Integrated 10/100/1000 GbE LAN,HP True Vision HD Webcam,HP Imagepad with multi-touch gesture support|| Precision Touchpad Support,"HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts",,,,3200 MHz,Yes,,,,,,,,,PCIe NVMe,,64,144 Hz,,1 x Multi-Format SD Media Card Reader (SD/SDHC/SDxC),,,,,,,,,,,,,,,,,
738,https://www.flipkart.com/asus-eeebook-12-celeron-dual-core-4-gb-64-gb-emmc-storage-windows-10-home-e210ma-gj011t-thin-light-laptop/p/itm964ed80dacb4c?pid=COMG3Z7M7BWVWBHC&lid=LSTCOMG3Z7M7BWVWBHCOBPC7J&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_739&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG3Z7M7BWVWBHC.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"ASUS EeeBook 12 Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 10 Home) E210MA-GJ011T Thin and Light Laptop  (11.6 inch, Peacock Blue, 1.05 Kg)",3.7,"?20,990","Laptop, Power Adaptor, User Guide",E210MA-GJ011T,90NB0R41-M12620,,EeeBook 12,Peacock Blue,Thin and Light Laptop,Processing & Multitasking,33W AC Adapter,2 Cell,No,,,Intel,Celeron Dual Core,,No,,4 GB,DDR4,Celeron N4020,1.1 GHz with Turbo Boost Upto 2.8 GHz,,4,Intel Integrated UHD 600,2,,Windows 10 Home,,Yes,"1 x USB 2.0 Type-A ,1 x USB 3.2 Gen 1 Type-A, 1 x USB 3.2 Gen 1 Type-C",1 x HDMI 1.4,No,29.46 cm (11.6 inch),1366 x 768 Pixels,"HD LED Backlit Anti Glare Display (250 nits Brightness, 45% NTSC Color Gamut, 73% Screen-to-body Ratio, IPS-level Panel)",Built-in Speaker,Built-in Microphone,"SonicMaster, Audio by ICEpower",Wi-Fi 5 (802.11ac) Dual Band (2*2),v4.2,279 x 191 x 16.9,1.05 Kg,Not Available,No,Chiclet Keyboard,,"Support NumberPad, Cortana Support, ø4.0, 33W AC Adapter, Output: 19V DC, 1.75A, 33W, Input: 100-240V AC 50/60Hz Universal,38WHrs, 2S1P, 2-cell Li-ion",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,1 Year,,,Touchpad,"Splendid (All Models), Tru2Life (Intel Platform Models), Link to MyASUS (All Models, Bluetooth Needed)",,NA,,,,,,,,,,,,,,64,,,1 x Micro SD Card Reader (on Selected Model),,,,,,,,,,,,,,,,64 GB,
739,https://www.flipkart.com/lenovo-ideapad-gaming-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15arh05-laptop/p/itmcbdc4f7993749?pid=COMG36BSV74DD6JX&lid=LSTCOMG36BSV74DD6JXNE8YPC&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_740&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG36BSV74DD6JX.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Onyx Black, 2.2 kg)",4.5,"?75,999","Laptop, Power Adaptor, User Guide, Warranty Documents",15ARH05,82EY00UAIN,,IdeaPad Gaming,Onyx Black,Gaming Laptop,"Gaming, Processing & Multitasking",135 W Adapter,,No,GDDR6,4 GB,AMD,Ryzen 5 Hexa Core,,Yes,512 GB,8 GB,DDR4,4600H,3.0 GHz with Turbo Boost Upto 4.0 Ghz,,11 MB,NVIDIA GeForce GTX 1650,6,64 bit,Windows 10 Home,,Yes,"1 x USB-C 3.2 Gen 1, 2 x USB 3.2 Gen 1",1x HDMI v2.0,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,"Full HD LED Backlit, IPS Anti-Glare Display (250 nits Brightness, 120 Hz Refresh Rate)",Built-in Dual Stereo Speakers,Built-in Dual Array Microphones,2 x 1.5 W Stereo Speakers with Dolby Audio,11ac (2x2),v5.0,359 x 249.6 x 24.9 mm,2.2 kg,Not Available,No,Blue LED Backlit English Keyboard,Yes,"45 Wh Battery, ErP Lot 3, RoHS compliant, Energy Star 8.0 Certified",1 Year Warranty + 1 Year Premium Care + 1 Year ADP,Onsite,"(1) Manufacturer’s warranty against faulty workmanship or defective parts; (2) ADP-Single repair once in year against all Liquid spills, unintentional bump and drops, electric surge, cracks on screen; (3) Premium Care- 24x7 on call support, Software support in case of HDD failure","(1) Any kind of physical damage including electrical surge; (2) No software coverage in warranty; (3) Premium Care & ADP- Not covered in case of Theft, fire, rain, flood and part alteration",1 Year,100/1000M,720p Webcam With?Privacy?Shutter,Touchpad,Microsoft Office (Trial Only),Upto 6.7 hours,AMD SoC Platform,2 Slots,3200 MHz,Yes,High Definition (HD) Audio,,,,,,,,PCIe NVMe M.2,,64 bit,120 Hz,,NA,,,,,,,,,,,,,,,,,
740,https://www.flipkart.com/asus-vivobook-s14-ryzen-5-hexa-core-ryzen-5-5500u-8-gb-1-tb-ssd-windows-10-home-m433ua-eb584ts-thin-light-laptop/p/itmba9564abe4d48?pid=COMG4G25DKPSDGBD&lid=LSTCOMG4G25DKPSDGBDN0UQY8&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_741&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG4G25DKPSDGBD.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"ASUS Vivobook S14 Ryzen 5 Hexa Core Ryzen-5 5500U - (8 GB/1 TB SSD/Windows 10 Home) M433UA-EB584TS Thin and Light Laptop  (14.1 inch, Dreamy White, 1.4 kg, With MS Office)",,"?68,990","Laptop, Power Adaptor, User Guide",M433UA-EB584TS,90NB0TM3-M03550,Vivobook S14,Vivobook S14,Dreamy White,Thin and Light Laptop,Travel & Business,,,Yes,,,AMD,Ryzen 5 Hexa Core,,Yes,1 TB,8 GB,DDR4,Ryzen-5 5500U,2.1 Ghz With Turbo Upto 4.10,,8 MB,AMD Radeon AMD Radeon,6,64 bit,Windows 10 Home,,Yes,"1x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 2.0 Type-A",1x HDMI 1.4,No,35.81 cm (14.1 inch),1920 x 1080 pixel,"14.0-inch,FHD (1920 x 1080) 16:9,IPS-level Panel,Anti-glare display,LED Backlit,250nits,NTSC: 45%,Screen-to-body ratio: 85 ?",harman/kardon Verified,Yes,harmon/ kardon Audio by ICEpower® Built-in speaker Built-in array microphone Built-in microphone harman/kardon (Mainstream) with Cortana support,Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2,5.0,"32.40 x 21.30 x 1.59 ~ 1.59 cm (12.76"" x 8.39"" x 0.63"" ~ 0.63"")",1.4 kg,Not Available,Yes,Backlit Chiclet Keyboard,Yes,,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Any Type of Damage,1 Year,,720p HD,MultiGesture Touchpad,"Windows 10 Home, Microsoft Office Home & Student 2019",Upto 8 Hrs.,,,3200 MHz,,,,No,,1 Year,Wi-Fi 6(802.11ax),,,NVMe™ PCIe® 3.0 SSD,,64 Bit,,,Micro SD card reader,,,,,,,,,,,,,,,,,
741,https://www.flipkart.com/lenovo-apu-dual-core-a9-a99425-4-gb-1-tb-hdd-windows-10-e41-45-notebook/p/itm133835706fffc?pid=COMG4CRFHWW2WYHY&lid=LSTCOMG4CRFHWW2WYHYVYGVGH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_742&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG4CRFHWW2WYHY.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"Lenovo APU Dual Core A9 A99425 - (4 GB/1 TB HDD/Windows 10) E41-45 Notebook  (14 inch, Black, 2.2 Kg)",3.7,"?27,090","Laptop, Charger and User Manual",E41-45,82BFS00300,,,Black,Notebook,"Everyday Use, Processing & Multitasking",45W AC Adapter,6 Cell,No,,,AMD,APU Dual Core A9,,No,,4 GB,DDR4,A99425,3.1 GHz with Turbo Boost Upto 3.7 GHz,,1,AMD Radeon R5,2,64 bit,Windows 10,,Yes,2 x USB 3.1 Ports,1 x HDMI Port,No,35.56 cm (14 inch),1366 x 768 Pixels,HD Display,Built-in Speakers,Built-in Microphone,Dolby Sound,IEEE 802.11b/g/n,v4.2,333 x 234 x 20,2.2 Kg,Not Available,No,English International Non Backlit Keyboard,No,6 Cell 48Whr,1 Year Onsite Warranty,Onsite,Manufacturing Defects,NA,1 Year,Available,HD Webcam,Touchpad,,Upto 4 Hours,NA,,,,,,No,,,,,5400,ESATA,,64,,,,,,1 TB,,,,,,,,,,,,,,
742,https://www.flipkart.com/lenovo-ideapad-slim-3i-2021-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-14-itl-6-thin-light-laptop/p/itm39f87693ddf74?pid=COMG3TZGGX26VVHY&lid=LSTCOMG3TZGGX26VVHYVYPNGK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_743&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG3TZGGX26VVHY.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14 ITL 6 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.41 KG, With MS Office)",4.3,"?50,990","Laptop, Power Adaptor, User Guide, Warranty Documents",14 ITL 6,82H700KTIN,Ideapad 3,Ideapad Slim 3i (2021),Arctic Grey,Thin and Light Laptop,Processing & Multitasking,65 W AC Adapter,,Yes,,,Intel,Core i5,11th Gen,Yes,512 GB,8 GB,DDR4,1135G7,2.4 GHz with Turbo boost up to 4.2 GHz,12,8,Intel Integrated Iris Xe,4,64 bit,Windows 10 Home,,Yes,"1 x USB 3.2 Gen 1, 1 x USB-C 3.2 Gen 1 (Support Data Transfer Only), 1 x USB 2.0",1 x HDMI Port (v1.4b),No,35.56 cm (14 Inch),1920 x 1080 Pixel,"Full HD LED Backlit, Anti-Glare IPS Display (300 nits Brightness, 45% NTSC Color Gamut)",Built-In Dual Stereo Speakers,In-Built Dual Array Microphone,2 x 1.5W Dual Stereo Speakers with Dolby Audio,11ac (2x2),v5.0,324.2 x 215.7 x 19.9,1.41 KG,Not Available,Yes,Standard English Backlit Keyboard,Yes,"Integrated 45Wh Battery, ErP Lot 3, RoHS Compliant",2 Years Warranty,Onsite,Manufacturer’s warranty against faulty workmanship or defective parts,(1) Any kind of physical damage including electrical surge; (2) No software coverage in warranty,2 Year,,720p HD Webcam with Privacy Shutter,Touchpad,Microsoft Office Home and Student 2019,Upto 7.5 Hours,Intel SoC Platform,1 Slot,3200 MHz,No,"High Definition (HD) Audio, Realtek ALC3287 codec",,No,,,,,,PCIe NVMe M.2,,64,,NA,4-in-1 Card Reader,,,,,,No,,Firmware TPM 2.0,,,,,,,,,
743,https://www.flipkart.com/lenovo-legion-5-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-gaming-laptop/p/itmdbb1713f3cca4?pid=COMG4BHEFBUFVMHV&lid=LSTCOMG4BHEFBUFVMHVAKJAWI&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_744&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG4BHEFBUFVMHV.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"Lenovo Legion 5 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IMH05 Gaming Laptop  (15.6 Inch, Phantom Black, 2.3 KG)",4.5,"?65,490","Laptop, Power Adaptor, User Guide, Warranty Documents",15IMH05,82AU00PMIN||82AU00Q0IN,,Legion 5,Phantom Black,Gaming Laptop,"Gaming, Processing & Multitasking",170W Adapter,,No,GDDR6,4 GB,Intel,Core i5,10th Gen,Yes,512 GB,8 GB,DDR4,10300H,2.5 GHz with Turbo Boost Up to 4.5 GHz,16,8,NVIDIA GeForce GTX 1650,4,64 bit,Windows 10 Home,,Yes,"3 x USB 3.2 Gen 1,1 x USB-C 3.2 Gen 1 (Support Data Transfer and DisplayPort 1.2), 1 x USB 3.2 Gen 1 (Always On)",1 x HDMI Port (v2.0),No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,"Full HD LED Backlit, IPS Anti-Glare, DC Dimmer Display (120Hz Refresh Rate, 250 nits Brightness, 45% NTSC Color Gamut)",Built-In Harman Branded Dual Stereo Speakers,Built-In Dual Array Microphone,2 x 2W Stereo Speakers with Dolby Atmos,Wi-Fi 6 11ax (2x2),v5.0,363.06 x 259.61 x 26.1,2.3 KG,Not Available,No,Legion True Strike White Backlit Keyboard,Yes,"60Wh Battery, ErP Lot 3, RoHS Compliant",1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year ADP,Onsite,"(1) Manufacturer’s warranty against faulty workmanship or defective parts; (2) ADP-Single repair once in year against all Liquid spills, unintentional bump and drops, electric surge, cracks on screen; (3) Gamer centric support 24x7 on call support, Software support in case of HDD failure","(1) Any kind of physical damage including electrical surge; (2) No software coverage in warranty; (3) Premium Care & ADP- Not covered in case of Theft, fire, rain, flood and part alteration",1 Year,100/1000 MBPS,720p HD Webcam with Privacy Shutter,Touchpad,"Microsoft Office (Trial Only), Xbox Subscription (30 Day Free Trial)",Up to 6 Hours,Intel HM470,2 Slots,2933 MHz,Yes,"High Definition (HD) Audio, Realtek ALC3287 codec",,No,,,,,,PCIe NVMe M.2,,64,120 Hz,NA,NA,Kensington Security Slot,,,,,No,,,,,,,,,,,
744,https://www.flipkart.com/acer-nitro-ryzen-5-hexa-core-5600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-an515-45-an515-45-r7z1-gaming-laptop/p/itm526eb50c86b0e?pid=COMG49GT972GJXQ7&lid=LSTCOMG49GT972GJXQ7BO7L8U&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_32_745&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=6e61047a-f55c-41a6-93d2-a8f719c8abbd.COMG49GT972GJXQ7.SEARCH&ssid=hceun5suacbkzaio1653223067826,"acer Nitro Ryzen 5 Hexa Core 5600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) AN515-45/AN515-45-R7Z1 Gaming Laptop  (15.6 Inch, Black, 2.4 KG)",4.5,"?72,990","Laptop, Power Adaptor, User Guide, Warranty Documents",AN515-45/AN515-45-R7Z1,NH.QCLSI.001,,Nitro,Black,Gaming Laptop,"Gaming, Processing & Multitasking",180W AC Adapter,4,No,GDDR6,4 GB,AMD,Ryzen 5 Hexa Core,,Yes,256 GB,8 GB,DDR4,5600H,3.3 GHz with Turbo Boost up to 4.2 GHz,32,19,NVIDIA GeForce RTX 3050,6,64 bit,Windows 10 Home,,Yes,"2 x USB 3.2 Port (Gen 1), 1 x USB Type-C Port (USB 3.2 Gen 2), 1 x USB 3.2 Gen 2 Port with Power-Off Charging",1 x HDMI Port,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,"Full HD LED Backlit, TFT LCD, IPS Display (16:9 Aspect Ratio, 144Hz Refresh Rate, Wide Viewing Angle up to 170 Degrees)",Built-In Speakers,Built-In Dual Microphone,"DTS X:Ultra Audio, Featuring Optimized Bass, Loudness, Speaker Protection with up to 6 Custom Content Modes by Smart Amplifier",802.11a/b/g/n/acR2+ax wireless LAN,v5.1,363.4 x 255 x 23.9,2.4 KG,Not Available,No,FineTip RGB-Backlit Keyboard with Independent Standard Numeric Keypad,Yes,57.5 Wh 4-cell Li-ion?battery,1 Year International Travellers Warranty (ITW),Carry-In,Manufacturing Defects,Physical Damage,1 Year,Killer Ethernet E2600 (10/100/1000 Mbps with Wake-on-LAN Support),720p HD Webcam with Super High Dynamic Range Imaging (SHDR),Multi-Gesture Touchpad,"Quick Access, Acer Care Center, Acer Product Registration, NitroSense, GOTrust, Norton Internet Security (Trial Only), PC Manager",,,2 Slots,,Yes,,,,,,,,7200,PCIe NVMe,,64,144 Hz,NA,,Kensington Lock Slot,,1 TB,,,No,,,,,,,,,,,
745,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-5418-thin-light-laptop/p/itm7679a9baa1733?pid=COMG4BX9FCPBCCRW&lid=LSTCOMG4BX9FCPBCCRWAKDG8Y&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_32_746&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=6e61047a-f55c-41a6-93d2-a8f719c8abbd.COMG4BX9FCPBCCRW.SEARCH&ssid=hceun5suacbkzaio1653223067826,"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop  (14 inches, Platinum Silver, 1.5 kg, With MS Office)",4.4,"?72,748","Laptop, Battery, Adapter, Cables and User Manuals",Inspiron 5418,D560481WIN9S,,Inspiron,Platinum Silver,Thin and Light Laptop,Processing & Multitasking,,4,Yes,,,Intel,Core i5,11th Gen,Yes,512 GB,16 GB,DDR4,11300H,2.6 GHz upto Max Turbo Frequency at 4.4 GHz,16,8,Intel Integrated Iris Xe,4,64 bit,Windows 10,Windows 10,Yes,"2 x USB 3.2 Type A, 1 x USB 3.2 Type C",1 x HDMI Port (v1.4),No,35.56 cm (14 inches),1920 x 1080 Pixels,Full HD WVA AG Narrow Border Display (250 nits Brightness),Yes,Yes,Waves Maxx Audio Pro,Intel Wi-Fi 6 2x2 (Gig+),v5.1,214 x 321 x 18,1.5 kg,Not Available,Yes,Backlit Keyboard,Yes,,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Accidental Damage,1 Year,Not Available,HD Webcam,Touchpad,,Upto 6 hours,,2,3200 MHz,No,,,,,,,,,M.2 SATA,,64,,,1 x Micro SD Card Reader,Kensington Lock Port,,,,,,,,,,,,,,,,
746,https://www.flipkart.com/dell-vostro-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-5415-thin-light-laptop/p/itm78ea258a72ac8?pid=COMG4BX95AHSMZGU&lid=LSTCOMG4BX95AHSMZGUBFBJIW&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_32_747&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=6e61047a-f55c-41a6-93d2-a8f719c8abbd.COMG4BX95AHSMZGU.SEARCH&ssid=hceun5suacbkzaio1653223067826,"DELL Vostro Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10) Vostro 5415 Thin and Light Laptop  (14 inch, Titan Grey, 1.5 Kg, With MS Office)",4.5,"?59,490","Laptop, Battery, Adapter, Cables and User Manuals",Vostro 5415,D552192WIN9S,,Vostro,Titan Grey,Thin and Light Laptop,Processing & Multitasking,,4 Cell,Yes,,,AMD,Ryzen 5 Hexa Core,,Yes,512 GB,8 GB,DDR4,5500U,2.4 GHz with Turbo Boost Upto 4 GHz,16,8,AMD Radeon,6,64 bit,Windows 10,,Yes,"2 x USB 3.2 Type A,1 x USB 3.2 Type C",1 x HDMI 1.4,No,35.56 cm (14 inch),1920 x 1080 Pixels,"Full HD WVA AG Display (250 nits Brightness, Narrow Border)",Built-in Speaker,Built-in Microphone,Waves Maxx Audio Pro,Wi-Fi 5(802.11ac),v5.0,214 x 321 x 18,1.5 Kg,Not Available,Yes,Backlit Keyboard,Yes,,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Accidental Damage,1 Year,Available,HD Webcam,Touchpad,MS Office Home & Student 2019,Upto 8 Hours,NA,2,3200 MHz,Yes,,,No,,,,,,M.2 SATA,,64,,McAfee,1 x Micro SD Card Reader,Kensington Lock Port,,,,,,,,,,,,,,,,
